seq_no,inside_temp,Outside_temp,outside_RH,Radiation_intensity,Rail_Heating,AHU_Cooling,Fan_speed,inlet_vent_position
3576,23.2,29.9,73,2.5,0,-5.5,583,0
3577,23,29.8,72,1.6,0,-5.25,572,0
3578,22.8,29.7,72,1,0,-5.25,550,0
3579,22.6,29.7,72,0.6,0,-5.25,528.3,0
3580,22.5,29.7,72,0.3,0,-5.25,517,0
3581,22.3,29.7,70,0.2,0,-5.25,495,0
3582,22.2,29.5,72,0.1,0,-5,473,0
3583,22.1,29.6,71,0.1,0,-5,462,0
3584,22,29.7,71,0.1,0,-5,440,0
3585,21.9,29.7,71,0.1,0,-5,418,0
3586,21.8,29.5,72,0,0,-5,407,0
3587,21.8,29.4,73,0,0,-4.5,385,0
3588,21.7,29.4,73,0,0,-4.5,368.8,0
3589,21.6,29.5,73,0,0,-4.25,352,0
3590,21.5,29.6,74,0,0,-4.25,330,0
3591,21.5,29.4,75,0,0,-4.25,330.3,0
3592,21.4,29.3,75,0,0,-4.25,330,0
3593,21.4,29.1,77,0,0,-4.25,330.3,0
3594,21.3,29.1,77,0,0,-4.25,343.8,0
3595,21.2,29,78,0,0,-4.25,343.8,0
3596,21.1,29,78,0,0,-4.25,343.8,0
3597,21.1,28.9,79,0,0,-4.25,335.5,0
3598,21,29,78,0,0,-4.25,327.3,0
3599,21,28.6,81,0,0,-4.25,319,0
3600,20.9,28.6,81,0,0,-4,310.8,0
3601,20.8,28.6,82,0,0,-4.25,440,0
3602,20.8,28.5,82,0,0.5,-4,294.3,0
3603,20.8,28.6,82,0,0.5,-4,297,0
3604,20.8,28.4,83,0,0.25,-4,294.3,0
3605,20.7,28.4,84,0,0.25,-3.75,291.5,0
3606,20.7,28.4,85,0,0.25,-3.75,286,0
3607,20.6,28.3,86,0,0.25,-3.75,280.5,0
3608,20.6,28.3,85,0,0.25,-3.75,272.3,0
3609,20.6,28.2,86,0,2.75,-3.25,272.3,0
3610,20.6,28.3,86,0,4.75,-2.25,264,0
3611,20.9,28.1,87,0,4,-2,272.3,0
3612,21,28,88,0,2.25,-1.75,308,0
3613,21.1,27.9,88,0,0.75,-2.5,308,0
3614,21.2,27.9,88,0,1,-2.75,310.8,0
3615,21.3,27.9,88,0,1.5,-2.25,308,0
3616,21.4,27.8,88,0,1.25,-2.25,310.8,0
3617,21.4,27.7,88,0,5.25,-2.25,313.5,0
3618,21.5,27.8,88,0,5,-3.25,313.5,0
3619,21.6,27.8,88,0,4,-3,313.5,0
3620,21.8,27.9,87,0,2.25,-2.5,280.5,0
3621,21.8,28.1,87,0,2,-3.25,316.3,0
3622,21.8,28.2,86,0,2.25,-2.25,283.3,0
3623,21.9,28,88,0,2.5,-3.25,283.3,0
3624,21.9,28.1,87,0,2.25,-3.25,283.3,0
3625,22,28.3,87,0,2.25,-2.5,286,0
3626,22,28.3,86,0,2.25,-2.75,288.8,0
3627,22.1,28.4,87,0,2.25,-3.5,294.3,0
3628,22.1,28.5,87,0,2.75,-2.75,297,0
3629,22.2,28.5,86,0,3,-2.25,302.5,0
3630,22.2,28.6,85,0,3,-3,308,0
3631,22.2,28.6,85,0,3,-2.5,308,0
3632,22.4,28.6,85,0,2.75,-3.5,343.8,0
3633,22.4,28.5,85,0,2.75,-2.5,346.5,0
3634,22.5,28.6,85,0,2.75,-3,354.5,0
3635,22.6,28.7,85,0,3,-2.75,354.8,0
3636,22.6,28.6,85,0.8,3.75,-3,357.8,0
3637,22.8,28.6,85,4.4,3.75,-3,365.8,0
3638,22.8,28.7,84,8.4,3.25,-2.5,454,0
3639,22.9,28.8,83,12.4,3,-3,566.5,0
3640,23,28.9,82,23.7,3,-3,605,0
3641,23.6,29.1,82,40,3,-3,638,0
3642,24.1,29,81,60.5,1.75,-4.25,671,0
3643,24.3,29.1,82,70.5,0.5,-4,698.5,0
3644,24.4,29.2,81,74.2,0.5,-4,729,0
3645,24.7,29.3,81,89.2,0.5,-4,759.3,0
3646,24.8,29.2,81,91.1,0,-3.75,781,0
3647,24.8,29.5,79,83.1,0,-3.75,730,0
3648,24.6,29.4,80,69.6,0,-4.25,742.5,0
3649,24.5,29.5,79,59.6,0,-4.25,759.3,0
3650,24.2,25.7,85,43.7,0.25,-4.25,770.3,0
3651,23.8,24.4,96,31.3,0.25,-4,770,10
3652,23.6,25,92,27.5,0.25,-3.5,770,0
3653,23.3,24.8,96,24.2,0,-3.5,770,0
3654,23.3,25.3,94,33.5,0.25,-3.5,770.3,0
3655,23.2,25.6,92,31.1,0.25,-3.5,769.8,0
3656,23.2,24.9,96,32.6,-0.25,-3.5,770.3,0
3657,23,24.8,97,28.2,0.25,-3.5,770.3,0
3658,23,25.5,91,31.8,0,-3,770.3,0
3659,23,25.6,92,40.1,0.25,-3,770,0
3660,23.1,26,89,47.9,0.25,-3,770.5,0
3661,23.6,26.2,89,83.2,0.25,-3,770,0
3662,23.7,26.1,91,99.7,0.25,-3.5,770,0
3663,23.7,26.6,90,96.3,0.25,-3.5,770.5,0
3664,24.2,26.7,90,122,0.25,-3.5,770,0
3665,25.9,27.2,87,239.7,0,-3.5,769.8,0
3666,28.1,28,83,395.2,0,-3.25,49.5,44.6
3667,28.8,28.6,82,564.6,0,-3.5,770.3,85.3
3668,28.1,28.7,81,647.4,0,-3.5,770,99.7
3669,29.2,29.3,78,747,0,-3.5,49.3,85.5
3670,28.3,29,80,682.7,0,-3.75,770,99.1
3671,27.9,28.8,82,614.4,0,-3.75,769.8,42
3672,28.2,28.9,81,550.2,0,-4.25,769.8,87.7
3673,28.3,29.2,79,482.9,0,-4.5,0,15
3674,27.8,29,80,409.7,0,-4,770,26.1
3675,28.1,29.2,80,353.1,0,-4.5,770.3,37.3
3676,27.9,29.2,80,282.4,0,-3.5,769.8,0
3677,27.8,29.1,80,235.3,0,-3.5,748.5,3.3
3678,27.6,29.1,78,209.1,0,-4.5,770,16.1
3679,27.4,29,80,176.3,0,-4.5,770.3,0
3680,27.2,29,81,159.3,0,-4.5,770.3,0
3681,27.1,29.1,79,153,0,-4.5,770.3,3.3
3682,26.6,28.9,80,121.3,0,-4.5,770,0
3683,26.3,28.3,83,96.3,0,-3.75,770,0
3684,26.1,28,84,89.2,0,-3.5,770,0
3685,26.2,27.9,86,101.1,0,-3.5,770,0
3686,26.4,27.7,88,120,0,-3.5,769.5,0
3687,26.2,27.8,87,109.3,0,-3.5,770.3,0
3688,25.8,27.6,89,77.3,0,-3.5,770,0
3689,25.5,27.5,89,59.5,0,-3.5,770,0
3690,25.3,27.3,90,47.7,0,-3.5,770.3,0
3691,25,26.9,92,36.8,0,-3.5,770.3,0
3692,24.9,26.5,94,32.2,0,-3.5,770.3,0
3693,24.8,26.5,95,33.2,0,-3.5,770,0
3694,24.8,26.7,93,43.7,0,-3.5,770.3,0
3695,24.7,26.8,93,38.2,0,-3.5,770,0
3696,24.7,26.8,94,43.1,0,-3.5,770,0
3697,24.7,26.6,93,47.1,0,-3.5,769.8,0
3698,24.6,26.6,92,51.3,0,-4.25,770,0
3699,24.4,26.2,95,45.9,0,-4.5,770,0
3700,24.1,26.8,90,38.1,0,-4.25,770,0
3701,23.8,26.4,94,32.9,0,-5,769.8,0
3702,23.6,27,90,29.8,0,-4.25,770,0
3703,23.5,27.3,89,32.5,0,-5,717.5,0
3704,23.3,27.5,88,32.9,0,-5.5,618.8,0
3705,23,27.5,89,28,0,-5,596.8,0
3706,22.9,27.6,89,27,0,-5,610.5,0
3707,22.7,27.5,88,26.5,0,-5.25,649,0
3708,22.6,27.3,91,23.1,0,-5.25,674,0
3709,22.5,27.8,87,25.1,0,-5.25,717.8,0
3710,22.4,27,92,19.9,0,-5.25,756.3,0
3711,22.2,27.1,90,15,0,-5.25,748,2
3712,22.1,27.4,89,11.1,0,-5,737,0
3713,22,28,87,8.6,0,-5,715,0
3714,21.8,27.9,88,6.3,0,-4.75,693,2
3715,21.6,28,89,3.8,0,-4.25,675.8,2
3716,21.5,27.9,89,2.4,0,-4.25,0,2
3717,21.5,27.6,90,2,0,-4.75,638,2
3718,21.3,27.9,88,1.2,0,-4.25,624,2
3719,21.2,28.2,88,0.7,0,-4.25,602.3,2
3720,21.2,28.3,87,0.5,0,-4.5,580.3,2
3721,21.2,28.1,87,0.3,0,-4,558.3,2
3722,21.1,28.1,87,0.2,0,-4,533.5,2
3723,21,28.1,87,0.4,0,-4,511.5,2
3724,20.9,28,87,0.3,0,-4,489.5,2
3725,20.8,28.1,87,0.2,0,-4,473,2
3726,20.8,28.1,87,0.1,0,-4,450.8,2
3727,20.7,28.1,87,0.1,0,-4,426.3,0
3728,20.6,28.3,86,0.1,0,-3.5,409.8,0
3729,20.6,28.3,86,0.1,0,-3.5,393.3,0
3730,20.5,28.4,85,0,0,-3.5,387.8,2
3731,20.5,28.3,84,0,0,-3.5,387.8,2
3732,20.5,28.4,84,0,0,-3.5,387.8,2
3733,20.5,28.4,84,0,0,-3.5,374,0
3734,20.4,28.2,84,0,0,-3.5,368.5,0
3735,20.4,28.3,84,0,0,-3.25,368.5,0
3736,20.3,28.2,85,0,0,-3.25,365.8,0
3737,20.2,28.1,85,0,0,-4,365.8,0
3738,20.2,28.1,85,0,0,-4,365.8,0
3739,20.1,28,85,0,0,-4,365.8,0
3740,20.1,28.2,84,0,0,-4,365.8,0
3741,20.1,28.3,83,0,0,-4,360.3,0
3742,20,27.9,86,0,0,-3.75,357.5,2
3743,20,27.7,86,0,0.5,-3.75,354.8,0
3744,20,27.6,87,0,0.25,-3.75,352,0
3745,19.9,27.5,87,0,0,-3.75,440,0
3746,19.8,27.3,88,0,0,-3.5,349.3,0
3747,19.8,27.4,88,0,0,-3.5,349.3,0
3748,19.8,27.2,89,0,0.75,-3.25,349.3,0
3749,19.9,27.3,88,0,4,-2.5,346.5,0
3750,20,27.3,88,0,5,-2,266.8,0
3751,20.2,27.5,86,0,4,-2.5,266.8,0
3752,20.4,27.5,85,0,2.25,-2,266.8,0
3753,20.5,27.5,86,0,1,-2.25,266.8,0
3754,20.6,27.5,86,0,1.5,-2.5,264,0
3755,20.6,27.4,86,0,1.5,-2,264,0
3756,20.8,27.4,87,0,1.75,-2,346.5,0
3757,20.9,28,84,0,1.75,-2.25,346.5,0
3758,21,27.8,85,0,1.5,-2.5,346.5,0
3759,21.1,27.6,86,0,1.5,-3.25,346.5,0
3760,21.2,27.7,87,0,1.25,-2.75,349.3,0
3761,21.2,27.7,87,0,4.75,-2.5,352.3,0
3762,21.4,27.6,87,0,5.5,-2.5,346.5,0
3763,21.5,27.5,88,0,3.75,-2.25,313.5,0
3764,21.5,27.5,88,0,2.75,-2,313.5,0
3765,21.6,27.4,89,0,2.75,-2,313.5,0
3766,21.7,27.3,90,0,2.75,-2.5,313.5,0
3767,21.7,27.2,90,0,2.5,-3,313.5,0
3768,21.7,27,90,0,3,-2.25,280.5,0
3769,21.8,27.1,90,0,2.75,-3,283.3,0
3770,21.8,27,90,0,2.5,-2,288.8,0
3771,21.8,26.9,91,0,2.75,-2.75,291.5,0
3772,21.8,26.8,92,0,3,-2.5,294.3,0
3773,21.9,26.8,92,0,3,-2.5,297,0
3774,21.9,26.8,92,0,2.75,-2.5,299.8,0
3775,22,26.8,92,0,3.25,-2,321.8,0
3776,22,26.8,92,0,3.25,-2.5,327.3,0
3777,22.1,26.9,91,0,3.5,-2.25,327.5,0
3778,22.2,26.7,91,0,3,-2.5,327.3,0
3779,22.2,26.7,91,0,2.75,-2.5,330,0
3780,22.3,26.6,91,0,3.25,-2.25,327.3,0
3781,22.4,26.4,93,0,3.25,-2.25,357.5,0
3782,22.4,26.5,93,0.2,3.5,-2.25,437.3,0
3783,22.5,26.5,93,2.3,3.5,-1.75,528,0
3784,22.6,26.5,93,7.9,3.5,-2.75,561,0
3785,22.7,26.5,93,11.2,3.25,-2.5,583.3,0
3786,22.9,26.5,94,14.1,3.5,-2.25,605,0
3787,23.1,26.6,93,26.2,3,-3.25,627,0
3788,23.6,26.7,93,52.3,1.75,-3,649,0
3789,23.8,26.7,92,66,0.75,-3.25,671,0
3790,23.7,26.6,92,60,0.25,-3.5,693,0
3791,23.7,26.6,93,61.6,0,-3.5,715,0
3792,23.7,26.6,93,60.7,0,-3.5,737,0
3793,23.7,26.7,93,59.2,0.25,-3.5,759,0
3794,23.7,26.7,93,62.3,0.25,-3.5,769.8,0
3795,23.8,26.7,93,65.5,0,-3.5,770,0
3796,23.8,26.9,93,69.6,0,-3.5,769.8,0
3797,23.9,27,92,79,0.25,-3.5,770.3,0
3798,24.4,27.3,91,111.6,0,-3.5,770.3,0
3799,25,27.5,90,152,0,-3.75,770.3,0
3800,25.5,27.9,89,188.5,0,-4.5,769.8,0
3801,26.4,28.3,87,242.4,0,-4.25,769.8,0
3802,27.2,28.5,87,298.9,0,-4.5,770.3,0
3803,28,28.3,88,299.1,0,-3,0,20
3804,26.6,27.6,90,211,0,0,880,86.3
3805,26.5,26.8,95,145.7,0,0,880,20
3806,26.4,26.4,97,106.7,0,-1.5,880,0
3807,26.3,26.4,98,103.4,0,-4,880.3,0
3808,26.5,26.4,97,126.7,0,-5,880,0
3809,27.1,27.1,93,181.5,0,-5.5,597.3,62.7
3810,27.6,28.1,90,255.7,0,0,770,91.5
3811,29.2,28.6,90,410.7,0,0,770.3,100
3812,29.5,29.2,89,477.3,0,0,770,100
3813,29.4,29.3,86,479.8,0,0,770.3,100
3814,29.5,29.6,86,486,0,0,770.3,100
3815,29.1,29.7,84,437.6,0,0,770.3,100
3816,28.9,29.5,86,394,0,0,770,100
3817,29.4,29.3,86,397.8,0,0,770,100
3818,29.7,29.3,86,420.1,0,0,770,100
3819,29.3,29.2,86,384.3,0,0,770,100
3820,29.9,29.9,83,427.2,0,0,770.3,100
3821,30,29.7,84,429.5,0,0,769.8,100
3822,30.3,29.9,83,453.6,0,0,770,100
3823,30.8,30.2,83,496.1,0,0,770,100
3824,31.1,30.4,83,552.7,0,-5,770,100
3825,30.5,30.4,84,601.8,0,-4.5,770,100
3826,30.8,30.4,81,700.4,0,-5.5,769.8,100
3827,29.8,30,84,639.6,0,-5.75,769.8,100
3828,29.1,29.6,86,521.2,0,-5,769.5,89.3
3829,29.7,29.8,85,498.9,0,-4.75,770.3,100
3830,29.6,29.7,86,466.1,0,-4.75,770,100
3831,29.5,29.9,85,448.5,0,-4.75,770.3,100
3832,30.5,30.3,83,521.7,0,-5,770,100
3833,29.6,29.8,85,508.7,0,-5,769.8,100
3834,29.5,29.8,86,467.1,0,-5,770.3,100
3835,29.7,29.9,84,436.5,0,-5,769.5,98
3836,30,30.1,85,447.9,0,-5,770,100
3837,29.3,29.9,86,389.7,0,-5,770.3,100
3838,29.4,29.9,85,363.2,0,-5,770.3,97.1
3839,30.2,30.1,84,419.5,0,-5,770,100
3840,29.3,29.6,86,366.7,0,-5,770.3,100
3841,28.9,29.4,87,308.7,0,-5.25,769.8,82.3
3842,28.6,29,88,258.7,0,-6,770,76.1
3843,28.4,28.9,89,232.7,0,-6,769.8,73.7
3844,28.8,29.2,89,256.1,0,-6.25,770.3,78.8
3845,28.6,29,90,250.8,0,-6.5,770,88.1
3846,28.4,28.9,90,238,0,-7.5,770,88.1
3847,27.9,28.8,91,194.4,0,-7.25,770,88.1
3848,27.5,28.4,91,153.8,0,-7.75,770,85.6
3849,27.4,28.2,92,148.3,0,-7.75,770,85.6
3850,27.2,28.1,93,124.2,0,-7.75,770.3,85.6
3851,26.9,27.9,94,107.6,0,-7.25,770,86.3
3852,26.8,27.8,94,97.7,0,-7.25,770,87.1
3853,26.6,27.7,94,86.5,0,-7,770.3,89
3854,26.5,27.6,95,80.7,0,-7,770,19.7
3855,26.2,27.6,95,73.7,0,-7,748,15.5
3856,25.7,27.6,95,61.8,0,-7,726,0
3857,25.3,27.5,95,47.3,0,-6,715,0
3858,24.7,27.5,96,33.4,0,-6,693.3,0
3859,24.3,27.3,96,21.1,0,-6,671,0
3860,23.9,27.3,97,13.5,0,-5.75,660,0
3861,23.6,27.3,97,8.1,0,-5.75,638,0
3862,23.4,27.2,97,4.9,0,-5,616,0
3863,23.2,27.2,97,3.1,0,-5,605,0
3864,22.9,27.2,97,1.8,0,-5,583.3,0
3865,22.7,27.3,97,1.1,0,-5,561,0
3866,22.5,27.3,97,0.7,0,-5,550,0
3867,22.4,27.3,97,0.4,0,-4.75,528,0
3868,22.2,27.1,97,0.2,0,-4.75,506,0
3869,22.1,27.1,98,0.1,0,-4.75,495,0
3870,21.9,27,98,0.1,0,-4.75,473,0
3871,21.8,27.1,98,0.1,0,-4.75,451,0
3872,21.7,27.1,97,0,0,-4,440,0
3873,21.6,27.3,95,0,0,-4,418,0
3874,21.5,27.3,94,0,0,-4,396.3,0
3875,21.4,27.4,93,0,0,-4,385,0
3876,21.3,27.4,94,0,0,-4,363,0
3877,21.3,27.4,95,0,0,-4,341,0
3878,21.2,27.2,96,0,0,-4,330,0
3879,21.1,27.1,96,0,0,-3.75,330,0
3880,21.1,27,97,0,0,-3.75,330.3,0
3881,21,26.8,97,0,0,-3.75,330,0
3882,20.9,26.8,98,0,0,-3.25,330,0
3883,20.9,26.8,98,0,0,-3.25,321.8,0
3884,20.8,26.7,98,0,0,-3.25,319,0
3885,20.8,26.7,98,0,0,-3.25,308,0
3886,20.7,26.7,98,0,0,-3.25,297,0
3887,20.7,26.7,99,0,0,-3.25,286,0
3888,20.7,26.3,98,0,0,-3.25,275,0
3889,20.6,26.8,98,0,0,-3.75,440,0
3890,20.6,26.8,98,0.1,0,-3.5,258.8,0
3891,20.6,26.7,98,0.1,0.25,-3.5,255.8,0
3892,20.5,26.7,98,0.1,0.5,-3.5,255.8,0
3893,20.5,26.7,98,0,0.5,-3.25,253,0
3894,20.5,26.7,98,0,0.5,-3.25,244.8,0
3895,20.4,26.6,98,0,0.5,-3.25,233.8,0
3896,20.4,26.6,98,0,2,-3,231,0
3897,20.4,26.6,98,0,5.75,-1.75,222.8,0
3898,20.6,26.6,98,0,5,-1.25,225.5,0
3899,20.8,26.6,98,0,2.25,-2.5,266.8,0
3900,20.9,26.6,98,0,0.75,-1.25,266.8,0
3901,21,26.6,98,0,0.5,-2.25,264,0
3902,21.1,26.6,98,0.1,1.25,-2,266.8,0
3903,21.2,26.6,98,0.3,1.75,-1.75,269.5,0
3904,21.3,26.7,98,0.3,1.5,-2.25,310.8,0
3905,21.3,26.7,97,0.3,4.75,-2.75,308,0
3906,21.5,26.6,97,0.2,5.25,-2.25,310.8,0
3907,21.6,26.5,98,0.1,4,-2.75,275,0
3908,21.7,26.5,98,0.1,3,-2.5,244.8,0
3909,21.7,26.6,98,0.1,2,-2.5,247.5,0
3910,21.8,26.7,98,0.1,1.75,-2.25,247.5,0
3911,21.8,26.6,98,0,2.25,-3.25,247.5,0
3912,21.8,26.5,98,0,2.5,-3.25,250.3,0
3913,21.8,26.5,98,0,2.75,-2.25,250.3,0
3914,21.8,26.4,98,0,2.5,-2,253,0
3915,21.9,26.3,99,0,2.75,-3,258.5,0
3916,21.9,26.3,99,0,3,-2.25,266.8,0
3917,22,26.2,99,0,3,-2.25,272.3,0
3918,22,26.2,99,0,2.75,-2.75,270.3,0
3919,22.1,26.2,99,0,2.75,-2.5,275,0
3920,22.1,26.2,99,0,3,-2.75,297,0
3921,22.1,26.2,99,0,3,-1.5,294.3,0
3922,22.2,26.2,99,0,3,-2.75,294.5,0
3923,22.3,26.1,99,0,3.25,-2.25,332.8,0
3924,22.3,26.1,99,0,3.5,-2.25,330,0
3925,22.4,26.1,100,0,3.5,-2.25,341,0
3926,22.4,26.1,100,0.4,3.5,-2.5,429,0
3927,22.6,26.1,100,1.9,3.25,-2.5,519.8,0
3928,22.6,26.1,100,5.5,3.25,-3,561,0
3929,22.8,26.1,100,12.6,3.25,-2,583,0
3930,23,26.2,100,19.5,3.25,-3.25,605,0
3931,23.2,26.3,100,24.6,3,-3,627,0
3932,23.5,26.4,100,38.1,1.5,-3.25,649.3,0
3933,24.1,26.7,100,73.7,0.75,-3.75,671.3,0
3934,24.9,26.9,99,135,0.5,-3.5,731.5,0
3935,25.2,27,98,153,0,-4.25,756,0
3936,25.2,27.4,97,148.6,0,-4.25,764.5,0
3937,25.7,27.9,95,175.2,0,-4.5,868.8,0
3938,26.5,28.7,91,226.4,0,-1,50,88.6
3939,27,28.7,89,216.1,0,0,880,93.3
3940,27.5,28.8,89,232.3,0,0,880,99.2
3941,28.1,29.2,88,271.5,0,0,880,99.9
3942,28,29.2,87,276.7,0,0,880,99.9
3943,29.1,30.3,84,376.7,0,0,879.8,99.9
3944,29.6,30.5,81,455.8,0,0,880,99.9
3945,30.1,30.6,83,512.9,0,0,880.3,99.9
3946,29.8,30.2,80,508.6,0,0,879.8,99.9
3947,30.4,30.6,79,569.1,0,0,880,99.9
3948,30.9,31.7,76,645.2,0,0,880.3,99.9
3949,30.5,32.2,76,697.9,0,0,879.8,99.9
3950,30.5,32.1,76,727.1,0,0,880,99.9
3951,30.6,31.7,75,746.9,0,0,880,99.9
3952,29.6,30.6,79,613.9,0,0,880,99.9
3953,29.4,30.2,81,496,0,0,879.8,99.9
3954,30.2,30.9,78,499.9,0,0,880,99.9
3955,31.1,31.4,77,575.4,0,0,880,99.9
3956,31.2,31.3,76,676.1,0,0,880.3,99.9
3957,30.7,30.7,78,682.7,0,0,880,99.9
3958,31,30.9,75,714.5,0,0,880,99.9
3959,31.5,31,76,804.1,0,0,880,99.9
3960,31.7,31.7,75,837.8,0,0,879.8,99.9
3961,31.6,31.1,76,821.5,0,0,880,99.9
3962,31,31.2,77,721.4,0,-3.5,880.3,99.9
3963,31,31.2,75,738,0,-5,880.3,99.9
3964,30.8,31.5,75,827.7,0,-5,880,99.9
3965,30.5,32,73,823,0,-5.25,880,99.9
3966,30.2,31.2,75,806.5,0,-5.25,880,99.9
3967,30,30.7,76,757.5,0,-4.75,880,99.9
3968,30.5,31.4,75,816.5,0,-4.75,880,99.9
3969,30.4,31.1,77,801.6,0,-4.75,879.8,99.9
3970,30.6,31,77,786.6,0,-4.5,880,99.9
3971,31.3,31.2,78,910.7,0,-4.5,879.8,99.9
3972,31.5,31.1,77,981.9,0,-4.5,880,99.9
3973,31.4,31.1,78,1003.2,0,-5,879.8,99.9
3974,31.6,30.7,80,1033.6,0,-5,879.8,99.9
3975,30.3,29.8,83,852,0,-5,879.8,99.9
3976,30.3,29.8,82,766.6,0,-4.5,880,99.9
3977,30.3,30.2,80,754.1,0,-4.5,880,99.9
3978,29.6,29.3,82,636.3,0,-4.5,880.3,99.9
3979,29.4,29.5,83,522.2,0,-4.5,880,99.4
3980,29.5,29.7,84,486,0,-4.5,880,99.4
3981,29,29.4,83,424.6,0,-4.5,880,95.3
3982,28.8,29.3,83,400.1,0,-4.5,880,94.5
3983,28.5,29.1,82,351.3,0,-4.5,880,87.6
3984,28.9,29.7,81,362.5,0,-4.5,880.3,91.8
3985,28.4,29.3,82,313,0,-5.25,880,91.8
3986,28.7,29.5,82,314.6,0,-5.5,880,91.3
3987,28.2,29.1,83,270.1,0,-5.75,880,87.4
3988,28,28.6,84,246.5,0,-6,880.3,81.6
3989,27.9,28.6,84,229.3,0,-6.5,863.3,79.8
3990,27.5,28.4,86,197.9,0,-7,778.5,75.1
3991,27.4,28.7,85,188.4,0,-7,769.8,75.1
3992,27.3,28.2,85,180.3,0,-7.75,770,76
3993,27.2,28.2,86,181.3,0,-7.5,770,76
3994,27,28,85,174.3,0,-7.5,770,81.9
3995,26.6,28.1,85,149.9,0,-7.5,770.5,81.9
3996,26.3,28,85,120,0,-7.5,770.3,81.9
3997,26.1,28,85,99.3,0,-7.5,770,81.9
3998,26.1,28.6,84,99.1,0,-7.5,759,0
3999,25.8,28.2,85,87.1,0,-6.75,748,0
4000,25.4,28,86,66.2,0,-6.5,726,0
4001,25,27.8,86,50.1,0,-6.5,704,0
4002,24.5,27.7,87,35.3,0,-6.5,693,0
4003,24.1,27.6,87,23.3,0,-6.25,671,0
4004,23.7,27,90,14.1,0,-5.75,649,0
4005,23.4,27.2,90,8.9,0,-5.5,638,0
4006,23.1,27.3,88,5.3,0,-5.5,615.8,0
4007,22.9,26.8,89,3.2,0,-5.5,594,0
4008,22.7,26.8,90,1.9,0,-5.25,583.5,0
4009,22.5,27,89,1.1,0,-5.25,561,0
4010,22.3,26.3,94,0.7,0,-5.25,539,0
4011,22.2,26.1,96,0.4,0,-5.25,528.3,0
4012,22.1,26.4,95,0.3,0,-5.25,506,0
4013,21.9,26.7,94,0.2,0,-4.75,484,0
4014,21.8,27.3,91,0.1,0,-4.75,473,0
4015,21.7,27.2,91,0.1,0,-4.5,451,0
4016,21.6,27,92,0.1,0,-4.5,437,0
4017,21.5,27,92,0,0,-4.5,418,0
4018,21.4,27,92,0,0,-4.5,396,0
4019,21.3,26.8,92,0,0,-4.5,373.8,0
4020,21.2,26.9,93,0,0,-4.5,368.5,0
4021,21.1,27,92,0,0,-4.25,341,0
4022,21.1,27,92,0,0,-4.25,330.3,0
4023,21,26.8,93,0,0,-4.25,338.5,0
4024,20.9,26.6,94,0,0,-4.25,316.3,0
4025,20.9,26.6,94,0,0,-4.25,327.3,0
4026,20.8,26.9,93,0,0,-4.25,324.5,0
4027,20.8,26.9,93,0,0,-4.5,319,0
4028,20.7,27,91,0,0,-4.5,310.8,0
4029,20.7,27.1,91,0,0,-4.5,310.8,0
4030,20.7,27.1,89,0,0,-4.5,302.5,0
4031,20.6,27.1,88,0,0.25,-3.75,299.8,0
4032,20.6,27,89,0,0.25,-3.75,294.3,0
4033,20.5,27,90,0,0.25,-3.75,440,0
4034,20.5,27,91,0,0.25,-3.75,286,0
4035,20.5,27.2,91,0,0.25,-3.75,286,0
4036,20.4,27,90,0,0.5,-3.75,286,0
4037,20.4,26.7,91,0,0.5,-3.5,277.8,0
4038,20.4,26.1,94,0,0.5,-3.25,269.5,0
4039,20.3,25.9,96,0,5.25,-3,261.3,0
4040,20.5,25.8,97,0,6,-3,261.3,0
4041,20.7,25.7,97,0,2,-2.5,261.3,0
4042,20.9,25.7,97,0,0.75,-2.25,264,0
4043,21,25.7,98,0,0.75,-2,266.8,0
4044,21.1,25.7,98,0,1.75,-2,266.8,0
4045,21.2,25.8,98,0,1.75,-2.5,308,0
4046,21.2,25.8,98,0,1,-2.75,349.3,0
4047,21.2,25.8,99,0,1.5,-2.25,345.8,0
4048,21.3,25.7,99,0,1.25,-2.75,349.3,0
4049,21.3,25.9,99,0,4.5,-2,349.3,0
4050,21.4,25.9,99,0,6,-2.75,346.5,0
4051,21.5,25.9,99,0,4.25,-2.75,313.5,0
4052,21.6,25.7,99,0,3,-2.75,313.5,0
4053,21.7,25.7,99,0,2.75,-2.75,313.5,0
4054,21.7,25.7,99,0,2.75,-2.25,310.8,0
4055,21.7,25.7,99,0,2.5,-3.5,310.8,0
4056,21.8,25.6,99,0,2.5,-3,310.8,0
4057,21.9,25.7,100,0,2.75,-2.5,308,0
4058,21.9,25.8,100,0,3,-2,310.8,0
4059,22,25.7,100,0,3,-2.25,313.5,0
4060,22,25.8,100,0,2.75,-2.25,313.5,0
4061,22.1,25.8,100,0,3,-2.5,316.3,0
4062,22.2,26.2,98,0,2.75,-2,316.3,0
4063,22.3,26.4,96,0,3,-2,316.3,0
4064,22.4,26.2,97,0,3,-2.25,324.5,0
4065,22.4,26.1,97,0,3.25,-2.25,321.8,0
4066,22.4,26.3,95,0.2,3.25,-2.25,330,0
4067,22.5,26.7,93,0.7,3.25,-2.75,335.5,0
4068,22.5,26.8,93,1,3.75,-1.75,341,0
4069,22.6,26.8,92,1.6,3.5,-3.25,365.8,0
4070,22.6,27.1,92,3,3,-3,439,0
4071,22.6,27.1,92,4.5,3,-2.75,547.3,0
